"start";"end";"Org";"Nome do profissional de saúde";"Qual o distrito de saúde?";"Qual o distrito de saúde?/DABEL";"Qual o distrito de saúde?/DABEN";"Qual o distrito de saúde?/DAENT";"Qual o distrito de saúde?/DAGUA";"Qual o distrito de saúde?/DAICO";"Qual o distrito de saúde?/DAMOS";"Qual o distrito de saúde?/DAOUT";"Qual o distrito de saúde?/DASAC";"Nome do ponto de venda ou do proprietário";"Telefone de contato";"Localização";"_Localização_latitude";"_Localização_longitude";"_Localização_altitude";"_Localização_precision";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2025-09-02 10:14:31.087000-03:00";"2025-09-02 10:26:54.614000-03:00";"";"Simara da Conceição Ferreira Rodrigues Almeida";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Ricardo";"(91) 981998290";"-1.472083 -48.484916 -11.399999618530273 25.125";"-1.472083";"-48.484916";"-11.399999618530273";"25.125";"550566875";"27c825f2-8757-4f9b-bb26-ce0576a115f2";"2025-09-02 13:26:56";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"850"
"2025-09-02 10:23:59.385000-03:00";"2025-09-02 10:26:57.211000-03:00";"";"Edielton Amaral Dos Santos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Ponto de açaí sem dados";"9199999999";"-1.464312 -48.480652 -10.800000190734863 14.109999656677246";"-1.464312";"-48.480652";"-10.800000190734863";"14.109999656677246";"550566920";"52c7708c-5398-4c39-8350-18f164e11ab4";"2025-09-02 13:26:58";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"851"
"2025-09-02 10:21:02.488000-03:00";"2025-09-02 10:26:59.733000-03:00";"";"Rodrigo dos Santos Farias";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da Sandy";"980568696";"-1.465089 -48.49626 -10.699999809265137 12.067999839782715";"-1.465089";"-48.49626";"-10.699999809265137";"12.067999839782715";"550566951";"0f281df8-b8c2-46f9-9b45-4ee03b256fa4";"2025-09-02 13:27:00";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"852"
"2025-09-02 10:24:53.268000-03:00";"2025-09-02 10:27:55.935000-03:00";"";"Raimunda Belo de Almeida";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"jm assados";"91993209134";"-1.468017 -48.497101 -10.899999618530273 14.107000350952148";"-1.468017";"-48.497101";"-10.899999618530273";"14.107000350952148";"550567028";"be4c45f2-21a3-4258-bab9-a58e0d84a0d7";"2025-09-02 13:27:05";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"853"
"2025-09-02 10:26:57.308000-03:00";"2025-09-02 10:28:27.044000-03:00";"";"Edielton";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Pronto de açaí sem dados";"91999999999";"-1.464336 -48.480624 -10.699999809265137 19.07900047302246";"-1.464336";"-48.480624";"-10.699999809265137";"19.07900047302246";"550568248";"9a916d2f-3ab9-405d-b77a-6c499c9da486";"2025-09-02 13:28:28";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"854"
"2025-09-02 10:19:47.716000-03:00";"2025-09-02 10:30:42.497000-03:00";"";"VITORIA DO SOCORRO CORREA RODRIGUES";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí do irmão";"Sem dados";"-1.356923 -48.468752 -9.59999942779541 20";"-1.356923";"-48.468752";"-9.59999942779541";"20";"550568716";"f45fcf95-27f8-457b-9251-67c3ae6ff3cc";"2025-09-02 13:29:06";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"855"
"2025-09-02 10:07:11.364000-03:00";"2025-09-02 10:29:32.385000-03:00";"";"WILLIAM wuekslley alves barros";"DAMOS";"0";"0";"0";"0";"0";"1";"0";"0";"Açaí da Sandra";"91980507688";"-1.128908 -48.446767 -8.800000190734863 8.100000381469727";"-1.128908";"-48.446767";"-8.800000190734863";"8.100000381469727";"550569129";"16a95462-6bf1-45b3-83de-7a3b65e1db14";"2025-09-02 13:29:34";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"856"
"2025-09-02 10:17:48.074000-03:00";"2025-09-02 10:24:38.878000-03:00";"";"Luan Martins de sena";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Açaí das morenas";"91989675388";"-1.318713 -48.436076 -1.1999999284744263 26.19300079345703";"-1.318713";"-48.436076";"-1.1999999284744263";"26.19300079345703";"550569293";"cb1cff9c-ff3b-415e-ace4-5682b254393f";"2025-09-02 13:29:46";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"857"
"2025-09-02 10:24:41.420000-03:00";"2025-09-02 10:29:46.616000-03:00";"";"LUZILENE BARBOSA AMARAL";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Point do Eduardo";"91985053748";"-1.358937 -48.471714 -5.700000286102295 18.523000717163086";"-1.358937";"-48.471714";"-5.700000286102295";"18.523000717163086";"550569299";"fd629315-eea6-423d-9ddc-72264beaccd9";"2025-09-02 13:29:46";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"858"
"2025-09-02 10:27:56.001000-03:00";"2025-09-02 10:31:41.754000-03:00";"";"Raimunda Belo de Almeida";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai da Ilha";"91980599040";"-1.467045 -48.497319 -10.300000190734863 22.552000045776367";"-1.467045";"-48.497319";"-10.300000190734863";"22.552000045776367";"550570152";"f4cd4452-f801-4619-b9a5-5815875d122c";"2025-09-02 13:30:52";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"859"
"2025-09-02 10:30:47.105000-03:00";"2025-09-02 10:31:29.392000-03:00";"";"Helem Josiane Carvalho Lobo";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"JM açaí";"988910324";"-1.403222 -48.392153 -7.599999999999998 4.699999809265137";"-1.403222";"-48.392153";"-7.599999999999998";"4.699999809265137";"550570783";"274ccc55-159f-4bcd-842e-def4bb6f6393";"2025-09-02 13:31:31";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"860"
"2025-09-02 10:19:35.735000-03:00";"2025-09-02 10:31:38.060000-03:00";"";"Cibelly Theilon Ferreira Pereira";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí Du Elvis";"91980987858";"-1.401551 -48.455156 16.515316908115665 25.977146234664296";"-1.401551";"-48.455156";"16.515316908115665";"25.977146234664296";"550570878";"cb351194-1ad9-4df2-abf7-7435ad7cf4b4";"2025-09-02 13:31:39";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"861"
"2025-09-02 10:24:57.725000-03:00";"2025-09-02 10:31:54.929000-03:00";"";"Feliphe Da Cruz Pinto";"";"";"";"";"";"";"";"";"";"Graçai";"91984282018";"-1.348188 -48.448556 18.138020797428965 17.50625735395235";"-1.348188";"-48.448556";"18.138020797428965";"17.50625735395235";"550571093";"af173315-b769-48e5-9f28-1fe262331f2c";"2025-09-02 13:31:55";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"862"
"2025-08-29 09:55:30.312000-03:00";"2025-09-02 10:32:05.041000-03:00";"";"Erika Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí da Ji-Paraná";"91982779472";"-1.466904 -48.456832 -10 8.729999542236328";"-1.466904";"-48.456832";"-10";"8.729999542236328";"550571267";"d4595a94-b664-4d56-b2c3-929121af0199";"2025-09-02 13:32:07";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"863"
"2025-08-20 17:05:19.935000-03:00";"2025-09-02 10:32:39.655000-03:00";"";"";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí de casa";"91984978753";"-1.459368 -48.44905 -10.800000190734863 13.319000244140625";"-1.459368";"-48.44905";"-10.800000190734863";"13.319000244140625";"550571661";"97a5a7b2-f64a-4a66-b636-ff5e734e7e96";"2025-09-02 13:32:40";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"864"
"2025-09-02 10:23:29.484000-03:00";"2025-09-02 10:33:17.792000-03:00";"";"Lucas Chaves Venâncio";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí Sabor Regional";"91984131684";"-1.464789 -48.471926 -10.300000190734863 16.93899917602539";"-1.464789";"-48.471926";"-10.300000190734863";"16.93899917602539";"550572181";"b01c8cb2-2c0a-4f4f-b2ff-c069039ea3bd";"2025-09-02 13:33:21";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"865"
"2025-09-02 10:31:41.825000-03:00";"2025-09-02 10:35:08.756000-03:00";"";"Raimunda Belo Almeida";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai do Mimo";"91984628999";"-1.466997 -48.49737 -10.300000190734863 20.49799919128418";"-1.466997";"-48.49737";"-10.300000190734863";"20.49799919128418";"550573056";"140be8bc-eba5-471f-be9c-29f9d6abb9fa";"2025-09-02 13:34:18";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"866"
"2025-09-02 10:33:41.230000-03:00";"2025-09-02 10:35:03.621000-03:00";"";"Jaciara";"";"";"";"";"";"";"";"";"";"Açaí dos irmãos Paulinho e verequete";"985525679";"-1.394317 -48.398049 4.599999904632568 6.355000019073486";"-1.394317";"-48.398049";"4.599999904632568";"6.355000019073486";"550573618";"06b4b533-0def-4e6c-a731-7153521eff0f";"2025-09-02 13:35:04";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"867"
"2025-09-02 10:34:16.346000-03:00";"2025-09-02 10:35:14.220000-03:00";"";"Elaine Cristina silva dos Santos Pereira";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"João Batista Sodré Martins";"91988777100";"-1.464024 -48.448054 -11.199999809265137 26.965999603271484";"-1.464024";"-48.448054";"-11.199999809265137";"26.965999603271484";"550573723";"daa32d70-62ed-4c46-a056-22fd8f0e1f5d";"2025-09-02 13:35:14";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"868"
"2025-09-02 10:15:44.322000-03:00";"2025-09-02 10:40:16.329000-03:00";"";"Moises sousa de souza";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Pedro batista tavares";"91985875907";"-1.470084 -48.454649 -10.800000190734863 11.47599983215332";"-1.470084";"-48.454649";"-10.800000190734863";"11.47599983215332";"550573799";"d7b5c3d4-58e1-45d1-843b-e6cadfce19e8";"2025-09-02 13:35:22";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"869"
"2025-09-02 10:31:38.078000-03:00";"2025-09-02 10:36:26.569000-03:00";"";"Cibelly Theilon Ferreira Pereira";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Ponto do açaí";"91 31172011";"-1.401517 -48.455453 15.999092593740778 20.69600883815529";"-1.401517";"-48.455453";"15.999092593740778";"20.69600883815529";"550574787";"2e78c403-ec76-4bbe-b184-f0c59963f59e";"2025-09-02 13:36:28";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"870"
"2025-09-01 09:44:35.460000-03:00";"2025-09-02 10:36:30.351000-03:00";"";"Hugo Pinto serrão";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Love açaí";"91982656559";"-1.470342 -48.491774 5.970007346957889 41.854758620554676";"-1.470342";"-48.491774";"5.970007346957889";"41.854758620554676";"550574822";"d0efe850-aef2-42b4-a7fd-b2abcd687828";"2025-09-02 13:36:30";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"871"
"2025-09-02 10:35:03.653000-03:00";"2025-09-02 10:36:39.624000-03:00";"";"Jaci";"";"";"";"";"";"";"";"";"";"Açaí do Caneca";"988181039";"-1.395147 -48.398048 4.5 15.25100040435791";"-1.395147";"-48.398048";"4.5";"15.25100040435791";"550574981";"d651fa99-57c6-487e-be9f-af65b95279f4";"2025-09-02 13:36:41";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"872"
"2025-09-02 10:15:13.509000-03:00";"2025-09-02 10:37:06.528000-03:00";"";"Walber Marcelo Rodrigues Dos Santos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"DEUS É FIEL";"91991429256";"-1.466303 -48.459245 -7.3000006675720215 13.128999710083008";"-1.466303";"-48.459245";"-7.3000006675720215";"13.128999710083008";"550575360";"30d390aa-13d5-4352-b966-6a9958a24968";"2025-09-02 13:37:07";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"873"
"2025-09-02 09:57:45.058000-03:00";"2025-09-02 10:37:38.164000-03:00";"";"MILENA MENEZES RODRIGUES";"";"";"";"";"";"";"";"";"";"Açaí do Primo";"91991973561";"-1.401409 -48.473317 -8 12.321999549865723";"-1.401409";"-48.473317";"-8";"12.321999549865723";"550575798";"3250ff6d-7b1f-4fe5-aedb-6fd851df16bf";"2025-09-02 13:37:39";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"874"
"2025-09-02 10:33:17.918000-03:00";"2025-09-02 10:37:37.137000-03:00";"";"Lucas Chaves Venâncio";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Seu Luíz";"91988506941";"-1.464051 -48.471798 -10 15.855999946594238";"-1.464051";"-48.471798";"-10";"15.855999946594238";"550575816";"de11f21a-a67c-4a59-8388-c424d309a924";"2025-09-02 13:37:40";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"875"
"2025-09-02 10:28:27.093000-03:00";"2025-09-02 10:37:42.024000-03:00";"";"Edielton Amaral Dos Santos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Alan Pantoja";"91991508004";"-1.464369 -48.48015 -10.59999942779541 17.448999404907227";"-1.464369";"-48.48015";"-10.59999942779541";"17.448999404907227";"550575861";"7f88f769-379a-4f86-95fc-ee188ec91f9f";"2025-09-02 13:37:43";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"876"
"2025-09-02 10:37:03.036000-03:00";"2025-09-02 10:38:13.362000-03:00";"";"Edlly Soares Santana";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí no Ponto";"91980324482";"-1.469377 -48.491196 5.756758430378014 14.899370690793157";"-1.469377";"-48.491196";"5.756758430378014";"14.899370690793157";"550576337";"85567526-0996-4d3a-b917-37adfcea7fe7";"2025-09-02 13:38:14";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"877"
"2025-09-02 10:28:50.364000-03:00";"2025-09-02 10:39:11.005000-03:00";"";"";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Sebastião";"919783653";"-1.47077 -48.479619 -11.5 20.804000854492188";"-1.47077";"-48.479619";"-11.5";"20.804000854492188";"550577270";"2461fbe5-66b9-48c6-8bff-d2c5bf5162f9";"2025-09-02 13:39:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"878"
"2025-09-02 10:36:39.664000-03:00";"2025-09-02 10:39:29.036000-03:00";"";"Jaci";"";"";"";"";"";"";"";"";"";"Açaí do murilo";"982293634";"-1.3967 -48.397999 4.599999904632568 3.7899999618530273";"-1.3967";"-48.397999";"4.599999904632568";"3.7899999618530273";"550577534";"61f4cef1-49ae-46f8-bd11-8087ac999f5d";"2025-09-02 13:39:31";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"879"
"2025-09-02 10:35:08.822000-03:00";"2025-09-02 10:40:34.364000-03:00";"";"Raimunda Belo de Almeida";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açai da Fab";"91981293942";"-1.466694 -48.49781 -10.300000190734863 13.348999977111816";"-1.466694";"-48.49781";"-10.300000190734863";"13.348999977111816";"550577745";"82e92adf-b12a-44ba-9c39-80ac327464a0";"2025-09-02 13:39:44";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"880"
"2025-09-02 10:39:27.465000-03:00";"2025-09-02 10:40:11.294000-03:00";"";"ADRIANA BORGES MELO";"";"";"";"";"";"";"";"";"";"Açaí do Barão";"91992075162";"-1.463974 -48.468633 -7.099999904632568 13.345000267028809";"-1.463974";"-48.468633";"-7.099999904632568";"13.345000267028809";"550578266";"2b5bb0f8-262b-4021-ad1e-a7b1bd2ccaf3";"2025-09-02 13:40:12";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"881"
"2025-09-02 10:37:42.115000-03:00";"2025-09-02 10:40:14.875000-03:00";"";"Edielton Amaral Dos Santos";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Reginaldo Filho Teixeira Santos";"91985424103";"-1.464332 -48.480524 -6.500000476837158 19.69700050354004";"-1.464332";"-48.480524";"-6.500000476837158";"19.69700050354004";"550578321";"57336e78-580a-4270-b7a6-6ec59fbecb00";"2025-09-02 13:40:16";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"882"
"2025-09-02 10:36:26.591000-03:00";"2025-09-02 10:40:45.249000-03:00";"";"Cibelly Theilon Ferreira Pereira";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Edson";"91982192494";"-1.401571 -48.45478 17.092649485926977 17.321102205833583";"-1.401571";"-48.45478";"17.092649485926977";"17.321102205833583";"550578823";"e9847246-2c44-43a3-8693-67eef0fa5ce2";"2025-09-02 13:40:46";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"883"
"2025-09-02 10:39:29.075000-03:00";"2025-09-02 10:41:37.362000-03:00";"";"Jaci";"";"";"";"";"";"";"";"";"";"Açaí do irmão";"980124276";"-1.396413 -48.397189 4.599999904632568 8.855999946594238";"-1.396413";"-48.397189";"4.599999904632568";"8.855999946594238";"550579753";"e61b3e2a-74aa-4a4f-8f72-56d35217d76b";"2025-09-02 13:41:39";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"884"
"2025-09-02 10:32:05.130000-03:00";"2025-09-02 10:41:52.742000-03:00";"";"Francileda";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí du'art";"91993519599";"-1.465801 -48.455273 -10 8.477999687194824";"-1.465801";"-48.455273";"-10";"8.477999687194824";"550580057";"d9a89b64-2eb7-434b-9471-d60d1985d47c";"2025-09-02 13:41:55";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"885"
"2025-09-02 10:39:11.104000-03:00";"2025-09-02 10:42:35.356000-03:00";"";"";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Simão";"999999079999";"-1.470214 -48.480871 -11.5 8";"-1.470214";"-48.480871";"-11.5";"8";"550580753";"e48805ee-ae09-4e5a-9c12-4047cb70b4db";"2025-09-02 13:42:37";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"886"
"2025-09-02 10:08:06.860000-03:00";"2025-09-02 10:43:39.773000-03:00";"";"Marta Moraes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do Rubens";"992877334";"-1.475677 -48.482242 -10.5 12.5";"-1.475677";"-48.482242";"-10.5";"12.5";"550581726";"91d78c08-c89b-4c0d-9302-539655ec463f";"2025-09-02 13:43:41";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"887"
"2025-09-02 10:22:15.562000-03:00";"2025-09-02 10:44:08.125000-03:00";"";"ERIKA SOCORRO MARTINS LIMA";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açai do Pedro";"91982514785";"-1.36863 -48.437862 0.800000011920929 2.9000000953674316";"-1.36863";"-48.437862";"0.800000011920929";"2.9000000953674316";"550582181";"dabe616d-c1ce-4de6-b1e1-238a4b954772";"2025-09-02 13:44:08";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"888"
"2025-09-02 10:37:37.251000-03:00";"2025-09-02 10:44:10.360000-03:00";"";"Lucas Chaves Venâncio";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"DB Açaí";"91999999999";"-1.465039 -48.471689 -10.399999618530273 18.851999282836914";"-1.465039";"-48.471689";"-10.399999618530273";"18.851999282836914";"550582247";"8e00be79-59b9-4867-8fb0-c0685f709d6e";"2025-09-02 13:44:13";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"889"
"2025-09-02 10:36:30.374000-03:00";"2025-09-02 10:44:15.723000-03:00";"";"Gisele Monteiro Mendes";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do davi";"91987267787";"-1.470744 -48.490416 5.913677368164063 39.999923864761115";"-1.470744";"-48.490416";"5.913677368164063";"39.999923864761115";"550582299";"395aac4d-3648-47a2-a5b8-229afd84c4c3";"2025-09-02 13:44:16";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"890"
"2025-09-02 10:10:51.208000-03:00";"2025-09-02 10:44:17.353000-03:00";"";"Roberth Marcelino da Silva Almeida";"DAMOS";"0";"0";"0";"0";"0";"1";"0";"0";"Maicon Silva";"(91)992302663";"-1.120293 -48.429347 -8.59999942779541 17.934999465942383";"-1.120293";"-48.429347";"-8.59999942779541";"17.934999465942383";"550582326";"13b61016-30a6-471e-8b9f-a1d495f63edf";"2025-09-02 13:44:18";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"891"
"2025-09-02 10:41:52.902000-03:00";"2025-09-02 10:44:19.741000-03:00";"";"Erika Silva";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Sidney da Silva Rosa";"91981638659";"-1.465381 -48.455341 -10.899999618530273 9.241999626159668";"-1.465381";"-48.455341";"-10.899999618530273";"9.241999626159668";"550582369";"bbfa02b6-5c7c-4ebe-97a9-effa4e2e9f77";"2025-09-02 13:44:21";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"892"
"2025-08-13 11:37:39.710000-03:00";"2025-09-02 10:45:07.118000-03:00";"";"Ana luzia Medeiros Lopes";"";"";"";"";"";"";"";"";"";"Açaí do iago";"91985425352";"-1.315315 -48.46322 0 2000";"-1.315315";"-48.46322";"0";"2000";"550583123";"7d77871d-ce60-43b5-aeaf-266ab2961d01";"2025-09-02 13:45:08";"";"";"submitted_via_web";"";"vPRLyNiHejvnf2uBkHZBsx";"";"893"
"2025-09-02 10:35:14.271000-03:00";"2025-09-02 10:45:21.886000-03:00";"";"Elaine Cristina silva dos Santos Pereira";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Esdras monteiro Soares";"91981880583";"-1.462885 -48.450221 -11 19.177000045776367";"-1.462885";"-48.450221";"-11";"19.177000045776367";"550583310";"dea070cf-0933-4e74-bc79-5f7b88832be5";"2025-09-02 13:45:22";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"894"
"2025-09-02 10:45:30.822000-03:00";"2025-09-02 10:47:07-03:00";"";"KAROL ANNE BARATA DA SILVA";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"SABOR AÇAÍ";"91 983682477";"-1.405659 -48.391963 2.799999952316284 9.843999862670898";"-1.405659";"-48.391963";"2.799999952316284";"9.843999862670898";"550584864";"5deb9e38-19e2-41b3-acf5-3c25881c4e92";"2025-09-02 13:47:08";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"895"
"2025-09-02 10:26:05.708000-03:00";"2025-09-02 10:47:23.750000-03:00";"";"Adriano Rogério da Silva Pires";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí Queiroz";"91989734664";"-1.345912 -48.449112 -0.5000001192092896 24.270000457763672";"-1.345912";"-48.449112";"-0.5000001192092896";"24.270000457763672";"550585169";"7dd7e3fb-42a9-419a-a48a-50fa77f786f5";"2025-09-02 13:47:24";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"896"
"2025-09-02 10:47:23.795000-03:00";"2025-09-02 10:48:17.885000-03:00";"";"Adriano Rogério da Silva Pires";"DABEN";"0";"1";"0";"0";"0";"0";"0";"0";"Açaí Queiroz";"91989734664";"-1.345991 -48.449124 -0.5000001192092896 33.5";"-1.345991";"-48.449124";"-0.5000001192092896";"33.5";"550585997";"95315ead-0fdf-4a4c-9f1b-fe625c3d330a";"2025-09-02 13:48:18";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"897"
"2025-09-02 10:03:00.559000-03:00";"2025-09-02 10:48:33.152000-03:00";"";"Sirlene Tavares";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Olivar dos Santos Junior";"91985892948";"-1.466024 -48.499545 -10.800000190734863 27.264999389648438";"-1.466024";"-48.499545";"-10.800000190734863";"27.264999389648438";"550586210";"03c3d711-be0e-450a-8d89-c25d7cc07114";"2025-09-02 13:48:33";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"898"
"2025-09-02 10:45:42.875000-03:00";"2025-09-02 10:48:55.468000-03:00";"";"Marcia Maria Santos dos santos, Maria Roseli Pereira da Silva";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"Açaí EL_SHADAY";"91982309127";"-1.326476 -48.452348 -6.300000190734863 9.892000198364258";"-1.326476";"-48.452348";"-6.300000190734863";"9.892000198364258";"550586508";"69316f81-7891-42af-b2aa-f7951f7b6fdc";"2025-09-02 13:48:56";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"899"
"2025-09-02 10:44:19.808000-03:00";"2025-09-02 10:49:46.275000-03:00";"";"Francileda Rodrigues";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaí do bethoven";"91982192613";"-1.464839 -48.455378 -11.199999809265137 14.23900032043457";"-1.464839";"-48.455378";"-11.199999809265137";"14.23900032043457";"550587218";"873175ac-f34d-4e8d-b43d-1ebb83caec99";"2025-09-02 13:49:49";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"900"
"2025-09-02 10:26:59.815000-03:00";"2025-09-02 10:50:11.460000-03:00";"";"Rodrigo dos Santos Farias";"DAGUA";"0";"0";"0";"1";"0";"0";"0";"0";"Açaizão da Tamoios";"91981081329";"-1.465675 -48.495269 -10.59999942779541 11.508999824523926";"-1.465675";"-48.495269";"-10.59999942779541";"11.508999824523926";"550587543";"e47790c6-52a6-4a7e-9b28-79e860efc386";"2025-09-02 13:50:12";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"901"
"2025-09-02 10:24:44.173000-03:00";"2025-09-02 10:50:25.798000-03:00";"";"ALINE DE SOUZA DUARTE";"DAENT";"0";"0";"1";"0";"0";"0";"0";"0";"Açaí do Junior";"91985905021";"-1.401424 -48.454294 -1.0000001192092896 10";"-1.401424";"-48.454294";"-1.0000001192092896";"10";"550587753";"3cc609e1-1542-43bd-ab91-6f776082b78e";"2025-09-02 13:50:26";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"902"
"2025-09-02 10:48:55.504000-03:00";"2025-09-02 10:50:58.035000-03:00";"";"";"DAICO";"0";"0";"0";"0";"1";"0";"0";"0";"El_shaday";"919_82309127";"-1.326454 -48.452379 -6.100000381469727 15.5";"-1.326454";"-48.452379";"-6.100000381469727";"15.5";"550588140";"ff1d5d29-9686-4d84-8d6b-a02d7797a3d5";"2025-09-02 13:50:58";"";"";"submitted_via_web";"";"v86puzY8mJhC67okc7zwoY";"";"903"
